filename,width,height,class,xmin,ymin,xmax,ymax
tau_dansu (155).jpg,259,194,tau_dansu,68,88,259,188
tau_dansu (156).jpg,259,194,tau_dansu,7,56,246,152
tau_dansu (157).jpg,281,180,tau_dansu,7,63,182,180
tau_dansu (157).jpg,281,180,tau_dansu,184,82,245,155
tau_dansu (157).jpg,281,180,tau_dansu,241,77,281,147
tau_dansu (158).jpg,275,183,tau_dansu,159,65,275,141
tau_dansu (158).jpg,275,183,tau_dansu,94,84,164,129
tau_dansu (159).jpg,272,185,tau_dansu,1,81,162,129
tau_dansu (159).jpg,272,185,tau_dansu,1,62,20,82
tau_dansu (159).jpg,272,185,tau_dansu,80,68,119,82
tau_dansu (159).jpg,272,185,tau_dansu,144,64,159,80
tau_dansu (159).jpg,272,185,tau_dansu,68,67,85,78
tau_dansu (160).jpg,275,183,tau_dansu,7,60,135,153
tau_dansu (160).jpg,275,183,tau_dansu,36,37,161,110
tau_dansu (160).jpg,275,183,tau_dansu,109,33,224,103
tau_dansu (161).jpg,293,172,tau_dansu,88,85,168,150
tau_dansu (161).jpg,293,172,tau_dansu,178,104,249,133
tau_dansu (161).jpg,293,172,tau_dansu,2,92,54,119
tau_dansu (162).jpg,300,168,tau_dansu,37,36,260,151
tau_dansu (163).jpg,275,183,tau_dansu,47,18,275,146
tau_dansu (164).jpg,306,165,tau_dansu,98,78,135,137
tau_dansu (164).jpg,306,165,tau_dansu,205,99,229,134
tau_dansu (164).jpg,306,165,tau_dansu,232,102,258,137
tau_dansu (164).jpg,306,165,tau_dansu,172,100,204,137
tau_dansu (164).jpg,306,165,tau_dansu,128,99,173,137
tau_dansu (164).jpg,306,165,tau_dansu,62,101,86,125
tau_dansu (164).jpg,306,165,tau_dansu,45,102,63,129
tau_dansu (164).jpg,306,165,tau_dansu,282,111,304,139
tau_dansu (164).jpg,306,165,tau_dansu,255,108,284,136
tau_dansu (165).jpg,284,177,tau_dansu,30,47,278,122
tau_dansu (166).jpg,290,174,tau_dansu,25,46,277,144
tau_dansu (167).jpg,259,194,tau_muctieu,7,27,252,171
tau_dansu (168).jpg,275,183,tau_dansu,57,82,200,146
tau_dansu (168).jpg,275,183,tau_dansu,155,90,246,139
tau_dansu (168).jpg,275,183,tau_dansu,198,91,275,136
tau_dansu (169).jpg,263,192,tau_dansu,151,75,256,120
tau_dansu (169).jpg,263,192,tau_dansu,66,67,152,95
tau_dansu (170).jpg,271,186,tau_dansu,17,61,136,110
tau_dansu (170).jpg,271,186,tau_dansu,182,63,257,95
tau_dansu (171).jpg,425,118,tau_dansu,80,25,325,108
tau_dansu (282).jpg,275,183,tau_dansu,204,90,275,139
tau_dansu (282).jpg,275,183,tau_dansu,168,92,228,136
tau_dansu (282).jpg,275,183,tau_dansu,149,91,202,120
tau_dansu (282).jpg,275,183,tau_dansu,19,97,70,114
tau_dansu (282).jpg,275,183,tau_dansu,73,147,114,173
tau_dansu (283).jpg,100,100,tau_dansu,1,12,97,87
tau_dansu (284).jpg,273,184,tau_dansu,78,60,133,139
tau_dansu (284).jpg,273,184,tau_dansu,209,36,220,53
tau_dansu (284).jpg,273,184,tau_dansu,5,45,33,62
tau_dansu (285).jpg,259,194,tau_dansu,36,42,253,156
tau_dansu (286).jpg,299,168,tau_dansu,165,51,298,129
tau_dansu (286).jpg,299,168,tau_dansu,128,65,190,126
tau_dansu (286).jpg,299,168,tau_dansu,76,63,134,118
tau_dansu (286).jpg,299,168,tau_dansu,28,66,86,115
tau_dansu (287).jpg,275,183,tau_muctieu,80,55,268,109
tau_dansu (288).jpg,263,191,tau_dansu,24,80,72,142
tau_dansu (288).jpg,263,191,tau_dansu,176,123,263,165
tau_dansu (288).jpg,263,191,tau_dansu,82,115,188,149
tau_dansu (288).jpg,263,191,tau_dansu,73,107,160,138
tau_dansu (289).jpg,279,180,tau_dansu,33,47,227,135
tau_dansu (290).jpg,275,183,tau_dansu,27,49,275,161
tau_dansu (291).jpg,275,183,tau_dansu,103,69,216,132
tau_dansu (292).jpg,262,193,tau_dansu,87,74,184,144
tau_dansu (292).jpg,262,193,tau_dansu,198,81,262,123
tau_dansu (292).jpg,262,193,tau_dansu,15,86,92,148
tau_dansu (293).jpg,276,183,tau_dansu,85,138,172,167
tau_dansu (293).jpg,276,183,tau_dansu,168,134,205,168
tau_dansu (293).jpg,276,183,tau_dansu,203,136,245,168
tau_dansu (293).jpg,276,183,tau_dansu,33,139,63,151
tau_dansu (293).jpg,276,183,tau_dansu,14,136,36,149
tau_dansu (294).jpg,275,183,tau_dansu,136,113,175,158
tau_dansu (294).jpg,275,183,tau_dansu,95,117,135,151
tau_dansu (294).jpg,275,183,tau_dansu,163,112,265,156
tau_dansu (294).jpg,275,183,tau_dansu,64,113,99,148
tau_dansu (294).jpg,275,183,tau_dansu,157,94,215,109
tau_dansu (294).jpg,275,183,tau_dansu,21,117,65,148
tau_dansu (295).jpg,284,178,tau_dansu,67,36,200,105
tau_dansu (296).jpg,275,183,tau_dansu,124,113,139,128
tau_dansu (296).jpg,275,183,tau_dansu,133,100,146,111
tau_dansu (296).jpg,275,183,tau_dansu,98,101,107,106
tau_dansu (296).jpg,275,183,tau_dansu,79,97,92,106
tau_dansu (296).jpg,275,183,tau_dansu,196,101,224,118
tau_dansu (296).jpg,275,183,tau_dansu,30,98,57,111
tau_dansu (297).jpg,302,167,tau_dansu,125,90,254,137
tau_dansu (297).jpg,302,167,tau_dansu,252,85,292,135
tau_dansu (297).jpg,302,167,tau_dansu,35,86,69,124
tau_dansu (297).jpg,302,167,tau_dansu,11,84,44,126
tau_dansu (297).jpg,302,167,tau_dansu,58,77,92,132
tau_dansu (298).jpg,275,183,tau_dansu,87,84,144,148
tau_dansu (298).jpg,275,183,tau_dansu,218,80,260,139
tau_dansu (298).jpg,275,183,tau_dansu,186,90,218,140
tau_dansu (298).jpg,275,183,tau_dansu,140,90,192,145
tau_dansu (298).jpg,275,183,tau_dansu,46,69,90,146
tau_dansu (299).jpg,300,168,tau_dansu,62,22,276,148
tau_dansu (300).jpg,259,194,tau_dansu,22,38,248,172
tau_dansu (301).jpg,292,172,tau_dansu,20,60,269,146
tau_dansu (302).jpg,264,191,tau_dansu,57,69,246,171
tau_dansu (303).jpg,284,177,tau_dansu,45,25,235,118
tau_dansu (304).jpg,288,175,tau_dansu,47,41,240,147
tau_dansu (305).jpg,259,194,tau_dansu,26,46,228,172
tau_dansu (39).jpg,305,165,tau_dansu,250,96,298,125
tau_dansu (39).jpg,305,165,tau_dansu,221,98,256,129
tau_dansu (39).jpg,305,165,tau_dansu,187,94,219,125
tau_dansu (39).jpg,305,165,tau_dansu,110,88,153,118
tau_dansu (39).jpg,305,165,tau_dansu,4,85,94,119
tau_dansu (40).jpg,300,168,tau_dansu,12,34,287,140
tau_dansu (41).jpg,275,183,tau_dansu,101,56,220,141
tau_dansu (41).jpg,275,183,tau_dansu,65,125,129,170
tau_dansu (41).jpg,275,183,tau_dansu,3,106,69,119
tau_dansu (41).jpg,275,183,tau_dansu,250,119,265,138
tau_dansu (42).jpg,300,168,tau_dansu,15,81,294,150
tau_dansu (42).jpg,300,168,tau_dansu,181,77,259,95
tau_dansu (42).jpg,300,168,tau_dansu,37,63,175,102
tau_dansu (43).jpg,259,194,tau_dansu,50,60,236,177
tau_dansu (44).jpg,275,184,tau_dansu,146,17,275,55
tau_dansu (45).jpg,284,177,tau_dansu,92,30,284,177
tau_dansu (46).jpg,275,183,tau_dansu,36,54,179,153
tau_dansu (47).jpg,275,183,tau_dansu,204,107,245,168
tau_dansu (47).jpg,275,183,tau_dansu,169,112,203,165
tau_dansu (47).jpg,275,183,tau_dansu,136,107,168,162
tau_dansu (47).jpg,275,183,tau_dansu,92,103,131,164
tau_dansu (47).jpg,275,183,tau_dansu,60,104,89,160
tau_dansu (47).jpg,275,183,tau_dansu,8,106,52,163
tau_dansu (48).jpg,276,182,tau_dansu,174,71,276,168
tau_dansu (48).jpg,276,182,tau_dansu,101,34,196,120
tau_dansu (49).jpg,294,171,tau_dansu,76,79,148,126
tau_dansu (49).jpg,294,171,tau_dansu,218,109,283,146
tau_dansu (49).jpg,294,171,tau_dansu,2,80,50,129
tau_dansu (49).jpg,294,171,tau_dansu,135,71,174,117
tau_dansu (49).jpg,294,171,tau_dansu,165,66,211,113
tau_dansu (49).jpg,294,171,tau_dansu,204,63,279,105
tau_dansu (50).jpg,274,184,tau_dansu,191,79,241,153
tau_dansu (50).jpg,274,184,tau_dansu,178,34,192,50
tau_dansu (50).jpg,274,184,tau_dansu,137,40,158,54
tau_dansu (50).jpg,274,184,tau_dansu,137,24,157,31
tau_dansu (50).jpg,274,184,tau_dansu,37,61,73,89
tau_dansu (50).jpg,274,184,tau_dansu,79,37,98,54
tau_dansu (50).jpg,274,184,tau_dansu,15,52,47,67
tau_dansu (51).jpg,275,183,tau_dansu,84,114,180,143
tau_dansu (51).jpg,275,183,tau_dansu,170,101,194,141
tau_dansu (51).jpg,275,183,tau_dansu,193,97,215,145
tau_dansu (51).jpg,275,183,tau_dansu,211,91,246,144
tau_dansu (51).jpg,275,183,tau_dansu,3,106,86,142
tau_dansu (52).jpg,100,100,tau_dansu,12,36,99,78
tau_dansu (53).jpg,100,100,tau_dansu,3,22,100,74
tau_dansu (54).jpg,100,100,tau_dansu,6,38,87,80
tau_dansu (55).jpg,300,168,tau_dansu,25,87,254,157
tau_dansu (55).jpg,300,168,tau_dansu,235,122,296,151
tau_dansu (56).jpg,276,182,tau_dansu,5,66,220,174
tau_dansu (57).jpg,293,172,tau_dansu,1,32,218,172
tau_dansu (57).jpg,293,172,tau_dansu,181,16,231,57
tau_dansu (57).jpg,293,172,tau_dansu,247,12,278,31
tau_dansu (58).jpg,300,168,tau_dansu,78,56,221,103
tau_dansu (59).jpg,275,183,tau_dansu,134,79,182,161
tau_dansu (60).jpg,275,183,tau_dansu,1,36,159,176
tau_dansu (60).jpg,275,183,tau_dansu,56,29,230,152
tau_dansu (60).jpg,275,183,tau_dansu,134,25,268,112
tau_dansu (61).jpg,275,183,tau_dansu,192,130,222,160
tau_dansu (61).jpg,275,183,tau_dansu,151,94,178,112
tau_dansu (61).jpg,275,183,tau_dansu,79,85,116,98
tau_dansu (61).jpg,275,183,tau_dansu,53,97,76,107
tau_dansu (61).jpg,275,183,tau_dansu,203,115,252,156
tau_dansu (61).jpg,275,183,tau_dansu,182,87,195,99
tau_dansu (61).jpg,275,183,tau_dansu,134,111,155,128
tau_dansu (61).jpg,275,183,tau_dansu,144,76,165,88
tau_dansu (61).jpg,275,183,tau_dansu,204,80,221,98
tau_dansu (61).jpg,275,183,tau_dansu,26,90,46,105
tau_dansu (61).jpg,275,183,tau_dansu,69,74,97,87
tau_dansu (62).jpg,273,184,tau_dansu,56,66,273,169
tau_dansu (63).jpg,259,194,tau_dansu,138,88,259,157
tau_dansu (63).jpg,259,194,tau_dansu,70,69,180,103
tau_dansu (64).jpg,275,183,tau_dansu,9,77,93,143
tau_dansu (64).jpg,275,183,tau_dansu,84,71,257,141
tau_dansu (65).jpg,291,173,tau_dansu,35,85,251,148
tau_dansu (66).jpg,275,183,tau_dansu,46,83,121,126
tau_dansu (66).jpg,275,183,tau_dansu,190,101,244,120
tau_dansu (66).jpg,275,183,tau_dansu,174,101,192,119
tau_dansu (66).jpg,275,183,tau_dansu,254,101,275,117
tau_dansu (67).jpg,275,183,tau_dansu,76,84,148,120
tau_dansu (67).jpg,275,183,tau_dansu,16,76,71,107
tau_dansu (67).jpg,275,183,tau_dansu,138,85,231,128
tau_dansu (68).jpg,290,174,tau_dansu,197,106,290,158
tau_dansu (68).jpg,290,174,tau_dansu,228,121,290,174
tau_dansu (68).jpg,290,174,tau_dansu,232,92,290,130
tau_dansu (69).jpg,293,172,tau_dansu,27,67,266,157
tau_dansu (70).jpg,300,168,tau_dansu,94,49,256,144
tau_dansu (71).jpg,259,194,tau_dansu,74,116,168,181
tau_dansu (71).jpg,259,194,tau_dansu,208,44,259,138
tau_dansu (71).jpg,259,194,tau_dansu,1,11,88,88
tau_dansu (71).jpg,259,194,tau_dansu,127,20,145,49
tau_dansu (71).jpg,259,194,tau_dansu,133,18,224,51
tau_dansu (71).jpg,259,194,tau_dansu,105,8,127,54
tau_dansu (72).jpg,275,183,tau_dansu,20,88,275,183
tau_dansu (73).jpg,284,177,tau_dansu,2,68,53,135
tau_dansu (73).jpg,284,177,tau_dansu,55,64,120,135
tau_dansu (73).jpg,284,177,tau_dansu,119,59,157,129
tau_dansu (73).jpg,284,177,tau_dansu,158,65,188,126
tau_dansu (73).jpg,284,177,tau_dansu,190,59,213,129
tau_dansu (74).jpg,285,177,tau_dansu,52,54,75,87
tau_dansu (74).jpg,285,177,tau_dansu,80,58,104,88
tau_dansu (74).jpg,285,177,tau_dansu,5,56,32,88
tau_dansu (74).jpg,285,177,tau_dansu,120,58,132,89
tau_dansu (74).jpg,285,177,tau_dansu,137,57,154,89
tau_dansu (74).jpg,285,177,tau_dansu,82,133,205,177
tau_dansu (74).jpg,285,177,tau_dansu,177,63,191,87
tau_dansu (74).jpg,285,177,tau_dansu,191,63,208,89
tau_dansu (74).jpg,285,177,tau_dansu,210,62,226,89
tau_dansu (75).jpg,300,168,tau_dansu,190,75,253,110
tau_dansu (76).jpg,259,194,tau_dansu,168,95,250,128
tau_dansu (77).jpg,290,174,tau_dansu,26,41,273,141
tau_dansu (78).jpg,300,168,tau_dansu,149,40,250,87
tau_dansu (78).jpg,300,168,tau_dansu,4,25,86,113
tau_dansu (78).jpg,300,168,tau_dansu,249,66,279,80
tau_dansu (79).jpg,259,194,tau_dansu,83,111,97,124
tau_dansu (79).jpg,259,194,tau_dansu,104,107,117,117
tau_dansu (79).jpg,259,194,tau_dansu,72,130,97,147
tau_dansu (80).jpg,225,225,tau_dansu,2,50,222,213
tau_dansu (81).jpg,275,183,tau_dansu,188,48,275,162
tau_dansu (81).jpg,275,183,tau_dansu,138,62,223,149
tau_dansu (81).jpg,275,183,tau_dansu,17,36,131,121
tau_dansu (82).jpg,301,167,tau_dansu,32,3,240,81
tau_dansu (82).jpg,301,167,tau_dansu,155,115,297,160
tau_dansu (82).jpg,301,167,tau_dansu,13,104,123,148
tau_dansu (83).jpg,290,174,tau_dansu,32,26,196,143
tau_dansu (84).jpg,300,168,tau_dansu,83,73,300,133
tau_dansu (84).jpg,300,168,tau_dansu,82,55,245,93
tau_dansu (84).jpg,300,168,tau_dansu,64,35,213,69
tau_dansu (85).jpg,284,177,tau_dansu,9,31,167,162
tau_dansu (85).jpg,284,177,tau_dansu,175,73,252,121
tau_dansu (86).jpg,275,183,tau_dansu,58,132,175,175
tau_dansu (86).jpg,275,183,tau_dansu,78,98,264,158
tau_dansu (86).jpg,275,183,tau_dansu,107,95,171,125
tau_dansu (87).jpg,384,131,tau_dansu,59,17,319,97
tau_dansu (88).jpg,225,225,tau_dansu,27,41,214,196
tau_dansu (89).jpg,225,225,tau_dansu,19,70,211,182
tau_dansu (91).jpg,275,183,tau_dansu,94,98,136,158
tau_dansu (91).jpg,275,183,tau_dansu,130,94,172,160
tau_dansu (91).jpg,275,183,tau_dansu,176,94,236,162
tau_dansu (91).jpg,275,183,tau_dansu,213,92,268,160
tau_dansu (91).jpg,275,183,tau_dansu,1,74,78,133
tau_dansu (91).jpg,275,183,tau_dansu,73,71,111,108
tau_dansu (91).jpg,275,183,tau_dansu,120,66,166,91
tau_dansu (91).jpg,275,183,tau_dansu,201,76,219,93
tau_dansu (91).jpg,275,183,tau_dansu,219,73,239,95
tau_dansu (91).jpg,275,183,tau_dansu,41,54,111,82
tau_dansu (92).jpg,281,180,tau_dansu,116,141,258,172
tau_dansu (92).jpg,281,180,tau_dansu,1,90,68,151
tau_dansu (92).jpg,281,180,tau_dansu,70,133,121,168
tau_dansu (92).jpg,281,180,tau_dansu,182,96,256,128
tau_dansu (93).jpg,297,169,tau_dansu,14,48,289,119
tau_dansu (94).jpg,275,183,tau_dansu,93,87,123,100
tau_dansu (94).jpg,275,183,tau_dansu,163,85,181,95
tau_dansu (94).jpg,275,183,tau_dansu,200,84,224,96
tau_dansu (94).jpg,275,183,tau_dansu,47,82,82,100
tau_dansu (95).jpg,300,168,tau_dansu,88,59,180,145
tau_dansu (95).jpg,300,168,tau_dansu,159,63,249,148
tau_dansu (95).jpg,300,168,tau_dansu,7,61,90,162
tau_dansu (96).jpg,275,183,tau_dansu,86,33,176,149
tau_dansu (97).jpg,259,195,tau_dansu,5,25,259,195
tau_dansu (97).jpg,259,195,tau_dansu,99,1,259,115
tau_dansu (98).jpg,260,194,tau_dansu,23,55,125,112
tau_dansu (98).jpg,260,194,tau_dansu,126,47,180,104
tau_dansu (98).jpg,260,194,tau_dansu,185,32,242,115
tau_dansu (99).jpg,275,183,tau_dansu,191,111,275,177
tau_dansu (99).jpg,275,183,tau_dansu,150,112,198,163
tau_dansu (99).jpg,275,183,tau_dansu,98,108,166,158
tau_dansu (99).jpg,275,183,tau_dansu,75,95,109,150
tau_dansu (99).jpg,275,183,tau_dansu,62,104,95,139
tau_dansu (99).jpg,275,183,tau_dansu,38,105,81,150
tenlua (100).jpg,168,300,ten_lua,136,61,162,229
tenlua (102).jpg,300,168,ten_lua,131,31,139,51
tenlua (103).jpg,277,182,ten_lua,135,82,161,112
tenlua (103).jpg,277,182,ten_lua,98,84,129,110
tenlua (104).jpg,275,183,ten_lua,143,23,162,151
tenlua (106).jpg,270,187,ten_lua,156,28,237,71
tenlua (107).jpg,276,183,ten_lua,112,10,127,83
tenlua (107).jpg,276,183,ten_lua,86,8,106,83
tenlua (108).jpg,275,183,ten_lua,5,34,275,145
tenlua (110).jpg,299,168,ten_lua,160,76,230,96
tenlua (110).jpg,299,168,maybay_muctieu,16,46,299,118
tenlua (111).jpg,300,168,ten_lua,129,17,136,34
tenlua (112).jpg,273,184,ten_lua,114,15,129,69
tenlua (113).jpg,281,180,ten_lua,134,92,153,106
tenlua (114).jpg,284,177,ten_lua,75,65,139,78
tenlua (114).jpg,284,177,maybay_muctieu,13,32,273,96
tenlua (115).jpg,276,183,ten_lua,151,6,164,42
tenlua (116).jpg,300,168,ten_lua,146,65,155,96
tenlua (117).jpg,301,168,maybay_muctieu,10,49,147,122
tenlua (117).jpg,301,168,maybay_muctieu,151,27,288,82
tenlua (118).jpg,290,174,ten_lua,134,12,144,69
tenlua (119).jpg,275,183,ten_lua,132,55,143,126
tenlua (119).jpg,275,183,ten_lua,222,12,234,81
tenlua (119).jpg,275,183,ten_lua,37,92,55,164
tenlua (120).jpg,264,191,ten_lua,45,17,96,180
tenlua (120).jpg,264,191,ten_lua,141,46,160,187
tenlua (120).jpg,264,191,ten_lua,186,63,208,187
tenlua (120).jpg,264,191,ten_lua,229,50,258,188
tenlua (122).jpg,275,183,ten_lua,120,13,152,120
tenlua (124).jpg,286,176,ten_lua,137,39,157,107
tenlua (125).jpg,275,183,ten_lua,103,54,109,65
tenlua (126).jpg,306,165,ten_lua,154,42,159,55
tenlua (127).jpg,290,174,ten_lua,140,16,150,83
tenlua (128).jpg,300,168,ten_lua,165,9,189,45
tenlua (129).jpg,300,168,ten_lua,42,43,279,132
tenlua (130).jpg,300,168,ten_lua,160,16,171,62
tenlua (131).jpg,300,168,ten_lua,158,9,177,38
tenlua (133).jpg,290,174,ten_lua,173,28,183,42
tenlua (134).jpg,284,177,ten_lua,16,18,282,160
tenlua (135).jpg,183,275,ten_lua,83,60,99,131
tenlua (136).jpg,275,183,ten_lua,2,72,275,141
tenlua (137).jpg,329,153,ten_lua,87,3,99,14
tenlua (137).jpg,329,153,tau_muctieu,105,67,233,116
tenlua (139).jpg,276,183,ten_lua,138,1,167,72
tenlua (140).jpg,275,183,ten_lua,128,63,146,121
tenlua (141).jpg,300,168,ten_lua,158,63,165,75
tenlua (141).jpg,300,168,tau_muctieu,138,104,206,134
tenlua (142).jpg,289,174,ten_lua,145,29,155,49
tenlua (144).jpg,300,168,ten_lua,160,51,176,105
tenlua (145).jpg,310,163,ten_lua,224,16,251,128
tenlua (145).jpg,310,163,ten_lua,119,65,129,113
tenlua (145).jpg,310,163,ten_lua,92,67,102,100
tenlua (146).jpg,299,168,ten_lua,210,120,258,136
tenlua (146).jpg,299,168,maybay_muctieu,12,38,294,128
tenlua (148).jpg,275,183,ten_lua,129,20,144,65
tenlua (149).jpg,275,183,ten_lua,124,4,136,72
tenlua (150).jpg,275,183,ten_lua,131,64,152,96
tenlua (150).jpg,275,183,ten_lua,199,54,220,85
tenlua (150).jpg,275,183,ten_lua,74,1,98,35
tenlua (150).jpg,275,183,ten_lua,20,106,40,136
tenlua (153).jpg,276,183,ten_lua,53,60,85,87
tenlua (154).jpg,264,191,ten_lua,132,62,244,148
tenlua (155).jpg,300,168,ten_lua,9,71,222,116
tenlua (156).jpg,284,177,ten_lua,127,6,156,111
tenlua (157).jpg,259,195,ten_lua,90,2,157,182
tenlua (158).jpg,259,194,ten_lua,72,113,118,146
tenlua (158).jpg,259,194,maybay_muctieu,27,23,244,176
tenlua (159).jpg,296,170,ten_lua,119,18,143,127
tenlua (160).jpg,300,168,ten_lua,26,42,256,125
tenlua (161).jpg,275,183,ten_lua,120,11,147,102
tenlua (162).jpg,265,190,ten_lua,126,7,145,116
tenlua (163).jpg,305,165,ten_lua,140,12,157,56
tenlua (164).jpg,300,168,ten_lua,138,14,157,81
tenlua (165).jpg,275,183,ten_lua,95,57,115,133
tenlua (166).jpg,299,169,ten_lua,132,6,143,25
tenlua (167).jpg,299,169,ten_lua,160,3,199,43
tenlua (167).jpg,299,169,ten_lua,223,48,251,73
tenlua (167).jpg,299,169,ten_lua,209,92,240,120
tenlua (167).jpg,299,169,ten_lua,283,56,298,75
tenlua (168).jpg,192,263,ten_lua,88,14,103,34
tenlua (169).jpg,275,183,ten_lua,131,30,237,88
tenlua (170).jpg,193,261,ten_lua,78,16,112,178
tenlua (237).jpg,305,165,tau_muctieu,83,84,212,127
tenlua (237).jpg,305,165,ten_lua,143,10,151,29
tenlua (238).jpg,300,168,ten_lua,36,54,273,101
tenlua (238).jpg,300,168,ten_lua,198,87,300,117
tenlua (239).jpg,300,168,ten_lua,71,15,194,90
tenlua (240).jpg,275,183,ten_lua,195,28,210,56
tenlua (241).jpg,300,168,ten_lua,202,74,242,90
tenlua (242).jpg,282,179,ten_lua,224,66,254,83
tenlua (242).jpg,282,179,ten_lua,37,100,71,117
tenlua (242).jpg,282,179,ten_lua,137,99,160,114
tenlua (243).jpg,300,168,ten_lua,147,8,158,19
tenlua (244).jpg,300,168,ten_lua,137,9,147,49
tenlua (245).jpg,275,183,ten_lua,8,74,166,166
tenlua (245).jpg,275,183,ten_lua,147,63,219,123
tenlua (245).jpg,275,183,ten_lua,208,57,271,111
tenlua (246).jpg,299,168,ten_lua,39,31,232,142
tenlua (246).jpg,299,168,ten_lua,174,44,268,114
tenlua (247).jpg,299,168,ten_lua,144,45,159,96
tenlua (248).jpg,275,183,ten_lua,133,5,146,56
tenlua (249).jpg,275,183,ten_lua,121,54,130,98
tenlua (250).jpg,297,170,ten_lua,133,18,157,67
tenlua (251).jpg,290,174,ten_lua,28,46,64,66
tenlua (252).jpg,300,168,ten_lua,106,23,119,76
tenlua (253).jpg,299,169,ten_lua,100,60,114,130
tenlua (253).jpg,299,169,ten_lua,253,2,282,117
tenlua (253).jpg,299,169,ten_lua,31,90,50,137
tenlua (254).jpg,259,194,ten_lua,110,11,185,169
tenlua (255).jpg,480,268,maybay_muctieu,16,81,255,208
tenlua (255).jpg,480,268,maybay_muctieu,245,49,480,122
tenlua (256).jpg,682,452,ten_lua,369,13,412,112
tenlua (257).jpg,197,256,ten_lua,96,23,121,225
tenlua (258).jpg,154,327,ten_lua,47,2,76,201
tenlua (258).jpg,154,327,ten_lua,9,126,38,195
tenlua (259).jpg,290,174,ten_lua,89,6,239,162
tenlua (260).jpg,290,174,ten_lua,138,3,157,92
tenlua (36).jpg,267,188,ten_lua,46,12,112,70
tenlua (37).jpg,300,168,ten_lua,133,45,170,131
tenlua (38).jpg,299,168,ten_lua,274,59,291,71
tenlua (39).jpg,318,159,ten_lua,41,12,252,40
tenlua (39).jpg,318,159,ten_lua,19,79,263,108
tenlua (40).jpg,290,174,ten_lua,133,18,158,131
tenlua (41).jpg,293,172,ten_lua,82,55,207,118
tenlua (42).jpg,310,163,ten_lua,138,11,172,106
tenlua (43).jpg,275,183,ten_lua,39,4,219,166
tenlua (44).jpg,277,182,ten_lua,133,46,157,139
tenlua (45).jpg,275,183,ten_lua,92,68,101,77
tenlua (46).jpg,259,194,ten_lua,122,80,138,125
tenlua (47).jpg,275,183,ten_lua,9,126,38,133
tenlua (47).jpg,275,183,ten_lua,8,135,40,149
tenlua (48).jpg,275,183,ten_lua,106,12,130,127
tenlua (49).jpg,225,225,ten_lua,126,30,158,166
tenlua (50).jpg,275,183,ten_lua,68,66,146,109
tenlua (51).jpg,271,186,ten_lua,179,41,197,57
tenlua (52).jpg,275,183,ten_lua,129,40,145,110
tenlua (53).jpg,300,168,ten_lua,242,49,253,85
tenlua (53).jpg,300,168,ten_lua,52,86,60,103
tenlua (54).jpg,299,168,ten_lua,21,16,265,54
tenlua (54).jpg,299,168,ten_lua,4,65,228,102
tenlua (55).jpg,258,195,ten_lua,122,12,151,113
tenlua (56).jpg,276,183,ten_lua,117,15,155,155
tenlua (57).jpg,309,163,ten_lua,136,38,184,92
tenlua (58).jpg,301,167,ten_lua,100,26,138,68
tenlua (59).jpg,258,195,ten_lua,121,118,179,136
tenlua (59).jpg,258,195,maybay_muctieu,9,48,251,114
tenlua (60).jpg,258,195,ten_lua,5,34,175,140
tenlua (61).jpg,287,175,ten_lua,67,88,109,105
tenlua (62).jpg,276,183,ten_lua,85,36,135,181
tenlua (63).jpg,276,182,ten_lua,123,3,155,180
tenlua (64).jpg,300,168,ten_lua,196,28,210,44
tenlua (65).jpg,275,183,ten_lua,135,27,150,82
tenlua (66).jpg,286,176,ten_lua,85,119,136,137
tenlua (66).jpg,286,176,maybay_muctieu,55,13,180,55
tenlua (67).jpg,310,163,maybay_muctieu,95,1,310,135
tenlua (67).jpg,310,163,maybay_muctieu,46,2,175,85
tenlua (68).jpg,291,173,maybay_muctieu,129,33,184,86
tenlua (69).jpg,305,165,maybay_muctieu,79,3,112,140
tenlua (69).jpg,305,165,maybay_muctieu,171,41,195,140
tenlua (69).jpg,305,165,maybay_muctieu,212,58,226,133
tenlua (70).jpg,278,181,maybay_muctieu,90,30,102,117
tenlua (71).jpg,259,194,maybay_muctieu,159,32,166,56
tenlua (71).jpg,259,194,tau_muctieu,9,109,259,194
tenlua (72).jpg,290,174,ten_lua,3,47,210,114
tenlua (73).jpg,266,189,ten_lua,63,5,85,30
tenlua (74).jpg,258,195,ten_lua,115,8,149,89
tenlua (75).jpg,272,185,ten_lua,50,30,185,126
tenlua (76).jpg,275,183,tau_muctieu,128,106,189,136
tenlua (77).jpg,309,163,maybay_muctieu,188,10,259,35
tenlua (77).jpg,309,163,maybay_muctieu,36,29,193,122
tenlua (77).jpg,309,163,ten_lua,197,80,236,101
tenlua (77).jpg,309,163,ten_lua,98,47,131,55
tenlua (77).jpg,309,163,ten_lua,90,51,122,61
tenlua (77).jpg,309,163,ten_lua,87,93,123,104
tenlua (80).jpg,290,174,ten_lua,98,4,123,90
tenlua (81).jpg,259,194,ten_lua,33,71,194,125
tenlua (82).jpg,310,162,ten_lua,155,16,169,51
tenlua (82).jpg,310,162,ten_lua,179,64,187,84
tenlua (82).jpg,310,162,ten_lua,143,64,147,84
tenlua (82).jpg,310,162,ten_lua,129,60,138,83
tenlua (83).jpg,259,194,ten_lua,32,34,243,91
tenlua (85).jpg,275,183,ten_lua,111,1,136,147
